"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of translation","GO:0006417","1","0","63","595","1","8796","TC003774"
"GO:BP","tRNA aminoacylation for protein translation","GO:0006418","1","0","40","595","5","8796","TC008372,TC010772,TC011106,TC011516,TC013782"
"GO:BP","alanyl-tRNA aminoacylation","GO:0006419","1","0","3","595","1","8796","TC011516"
"GO:BP","glycyl-tRNA aminoacylation","GO:0006426","1","0","1","595","1","8796","TC013782"
"GO:BP","isoleucyl-tRNA aminoacylation","GO:0006428","1","0","2","595","1","8796","TC010772"
"GO:BP","leucyl-tRNA aminoacylation","GO:0006429","1","0","2","595","1","8796","TC008372"
"GO:BP","phenylalanyl-tRNA aminoacylation","GO:0006432","1","0","4","595","1","8796","TC011106"
"GO:BP","regulation of translational fidelity","GO:0006450","1","0","11","595","3","8796","TC008372,TC010772,TC011516"
"GO:BP","protein folding","GO:0006457","1","0","107","595","12","8796","TC000188,TC000590,TC001073,TC001643,TC002471,TC004799,TC005004,TC008402,TC012378,TC013598,TC014505,TC030760"
"GO:BP","'de novo' protein folding","GO:0006458","1","0","21","595","2","8796","TC000188,TC004799"
"GO:BP","protein phosphorylation","GO:0006468","1","0","285","595","26","8796","TC000382,TC001087,TC002522,TC002973,TC003645,TC004721,TC004776,TC004792,TC006314,TC006474,TC007481,TC008860,TC009259,TC009262,TC009314,TC010046,TC010814,TC010831,TC011145,TC012367,TC013565,TC014023,TC014181,TC015081,TC015365,TC030744"
"GO:BP","transcription initiation at mitochondrial promoter","GO:0006391","1","0","2","595","1","8796","TC011527"
"GO:BP","negative regulation of protein kinase activity","GO:0006469","1","0","11","595","1","8796","TC009262"
"GO:BP","mitochondrial transcription","GO:0006390","1","0","8","595","2","8796","TC002622,TC011527"
"GO:BP","transcription elongation by RNA polymerase II","GO:0006368","1","0","27","595","3","8796","TC003247,TC003474,TC015626"
"GO:BP","DNA repair","GO:0006281","1","0","212","595","11","8796","TC001755,TC002825,TC004152,TC004664,TC008388,TC009543,TC009633,TC011200,TC012023,TC012831,TC013292"
"GO:BP","regulation of DNA repair","GO:0006282","1","0","9","595","1","8796","TC012831"
"GO:BP","base-excision repair","GO:0006284","1","0","17","595","1","8796","TC009543"
"GO:BP","nucleotide-excision repair","GO:0006289","1","0","27","595","1","8796","TC002825"
"GO:BP","postreplication repair","GO:0006301","1","0","10","595","1","8796","TC001755"
"GO:BP","double-strand break repair","GO:0006302","1","0","82","595","4","8796","TC004664,TC009633,TC011200,TC012831"
"GO:BP","DNA catabolic process","GO:0006308","1","0","14","595","2","8796","TC001108,TC001750"
"GO:BP","apoptotic DNA fragmentation","GO:0006309","1","0","11","595","2","8796","TC001108,TC001750"
"GO:BP","DNA recombination","GO:0006310","1","0","170","595","4","8796","TC002825,TC004664,TC009633,TC011200"
"GO:BP","mitotic recombination","GO:0006312","1","0","8","595","1","8796","TC002825"
"GO:BP","chromatin organization","GO:0006325","1","0","146","595","17","8796","TC001103,TC002540,TC003094,TC003573,TC004014,TC004017,TC004581,TC010805,TC010807,TC012831,TC013301,TC013586,TC014236,TC015626,TC015634,TC015819,TC015826"
"GO:BP","DNA replication-dependent chromatin assembly","GO:0006335","1","0","3","595","1","8796","TC015819"
"GO:BP","chromatin remodeling","GO:0006338","1","0","87","595","8","8796","TC003094,TC004017,TC010805,TC010807,TC013301,TC013586,TC015626,TC015634"
"GO:BP","DNA-templated transcription","GO:0006351","1","0","978","595","61","8796","TC000085,TC001624,TC002501,TC002540,TC002622,TC002825,TC002976,TC003247,TC003474,TC003555,TC003573,TC003594,TC004600,TC004658,TC004697,TC004865,TC005415,TC005516,TC006301,TC007077,TC007168,TC007382,TC007640,TC007870,TC008332,TC008353,TC009258,TC009262,TC009280,TC009536,TC009542,TC009550,TC010405,TC010518,TC010778,TC010795,TC010805,TC010896,TC011040,TC011045,TC011114,TC011527,TC011542,TC012384,TC012388,TC013218,TC013432,TC013586,TC013689,TC013758,TC014217,TC014236,TC014398,TC014894,TC014899,TC015072,TC015074,TC015082,TC015347,TC015626,TC015634"
"GO:BP","DNA-templated transcription initiation","GO:0006352","1","0","47","595","2","8796","TC009280,TC011527"
"GO:BP","DNA-templated transcription elongation","GO:0006354","1","0","33","595","4","8796","TC002622,TC003247,TC003474,TC015626"
"GO:BP","regulation of DNA-templated transcription","GO:0006355","1","0","888","595","53","8796","TC000085,TC001624,TC002501,TC002540,TC002976,TC003247,TC003474,TC003555,TC003573,TC003594,TC004600,TC004658,TC004697,TC004865,TC005415,TC007077,TC007168,TC007382,TC007640,TC007870,TC008332,TC008353,TC009258,TC009262,TC009280,TC009536,TC009542,TC009550,TC010405,TC010778,TC010795,TC010805,TC010896,TC011040,TC011045,TC011114,TC011542,TC012384,TC012388,TC013218,TC013432,TC013586,TC013689,TC014217,TC014236,TC014398,TC014894,TC014899,TC015072,TC015074,TC015347,TC015626,TC015634"
"GO:BP","regulation of transcription by RNA polymerase I","GO:0006356","1","0","6","595","1","8796","TC009280"
"GO:BP","regulation of transcription by RNA polymerase II","GO:0006357","1","0","692","595","44","8796","TC000085,TC001624,TC002540,TC002976,TC003555,TC003594,TC004600,TC004697,TC005415,TC007077,TC007168,TC007382,TC007640,TC007870,TC008332,TC008353,TC009262,TC009536,TC009542,TC009550,TC010405,TC010778,TC010805,TC010896,TC011040,TC011045,TC011114,TC011542,TC012384,TC012388,TC013218,TC013432,TC013586,TC013689,TC014217,TC014236,TC014398,TC014894,TC014899,TC015072,TC015074,TC015347,TC015626,TC015634"
"GO:BP","transcription by RNA polymerase I","GO:0006360","1","0","20","595","3","8796","TC006301,TC009280,TC015082"
"GO:BP","transcription initiation at RNA polymerase I promoter","GO:0006361","1","0","5","595","1","8796","TC009280"
"GO:BP","rRNA processing","GO:0006364","1","0","139","595","15","8796","TC000477,TC001108,TC002912,TC003119,TC006313,TC007123,TC007893,TC010334,TC011517,TC011527,TC011978,TC012019,TC013885,TC016231,TC030596"
"GO:BP","transcription by RNA polymerase II","GO:0006366","1","0","759","595","48","8796","TC000085,TC001624,TC002540,TC002825,TC002976,TC003247,TC003474,TC003555,TC003594,TC004600,TC004658,TC004697,TC005415,TC007077,TC007168,TC007382,TC007640,TC007870,TC008332,TC008353,TC009262,TC009536,TC009542,TC009550,TC010405,TC010778,TC010805,TC010896,TC011040,TC011045,TC011114,TC011542,TC012384,TC012388,TC013218,TC013432,TC013586,TC013689,TC014217,TC014236,TC014398,TC014894,TC014899,TC015072,TC015074,TC015347,TC015626,TC015634"
"GO:BP","transcription by RNA polymerase III","GO:0006383","1","0","30","595","2","8796","TC005516,TC010518"
"GO:BP","sphingolipid metabolic process","GO:0006665","1","0","68","595","5","8796","TC000449,TC001754,TC006052,TC011121,TC011540"
"GO:BP","protein dephosphorylation","GO:0006470","1","0","78","595","4","8796","TC004794,TC007850,TC008818,TC010766"
"GO:BP","N-terminal protein amino acid acetylation","GO:0006474","1","0","7","595","2","8796","TC000030,TC004679"
"GO:BP","NLS-bearing protein import into nucleus","GO:0006607","1","0","5","595","3","8796","TC000505,TC001231,TC014465"
"GO:BP","protein export from nucleus","GO:0006611","1","0","8","595","1","8796","TC015935"
"GO:BP","protein targeting to membrane","GO:0006612","1","0","34","595","3","8796","TC004720,TC004861,TC009028"
"GO:BP","post-translational protein targeting to endoplasmic reticulum membrane","GO:0006620","1","0","10","595","1","8796","TC004720"
"GO:BP","protein targeting to lysosome","GO:0006622","1","0","3","595","1","8796","TC003202"
"GO:BP","protein targeting to vacuole","GO:0006623","1","0","12","595","1","8796","TC003202"
"GO:BP","vacuolar protein processing","GO:0006624","1","0","1","595","1","8796","TC003864"
"GO:BP","protein targeting to peroxisome","GO:0006625","1","0","3","595","1","8796","TC014905"
"GO:BP","protein targeting to mitochondrion","GO:0006626","1","0","30","595","2","8796","TC003366,TC008130"
"GO:BP","lipid metabolic process","GO:0006629","1","0","486","595","38","8796","TC000449,TC000678,TC000759,TC001035,TC001754,TC003116,TC004663,TC004703,TC004777,TC006052,TC006325,TC006471,TC007508,TC007511,TC007628,TC008216,TC009172,TC009257,TC009264,TC010108,TC010774,TC010779,TC011121,TC011522,TC011540,TC011634,TC011635,TC012838,TC013312,TC014085,TC014514,TC014743,TC015071,TC015096,TC015176,TC015613,TC015628,TC015907"
"GO:BP","fatty acid metabolic process","GO:0006631","1","0","133","595","8","8796","TC004703,TC004777,TC006471,TC010774,TC011121,TC011522,TC015096,TC015613"
"GO:BP","fatty acid biosynthetic process","GO:0006633","1","0","58","595","4","8796","TC011121,TC011522,TC015096,TC015613"
"GO:BP","fatty acid beta-oxidation","GO:0006635","1","0","25","595","3","8796","TC004703,TC004777,TC010774"
"GO:BP","acyl-CoA metabolic process","GO:0006637","1","0","64","595","4","8796","TC005597,TC009172,TC015096,TC015613"
"GO:BP","neutral lipid metabolic process","GO:0006638","1","0","27","595","4","8796","TC000678,TC004663,TC007628,TC008216"
"GO:BP","acylglycerol metabolic process","GO:0006639","1","0","27","595","4","8796","TC000678,TC004663,TC007628,TC008216"
"GO:BP","triglyceride metabolic process","GO:0006641","1","0","16","595","3","8796","TC000678,TC007628,TC008216"
"GO:BP","membrane lipid metabolic process","GO:0006643","1","0","101","595","9","8796","TC000449,TC000759,TC001754,TC006052,TC007508,TC010108,TC011121,TC011540,TC015071"
"GO:BP","phospholipid metabolic process","GO:0006644","1","0","148","595","15","8796","TC000759,TC001035,TC003116,TC007508,TC009172,TC009257,TC009264,TC010108,TC013312,TC014085,TC014514,TC014743,TC015071,TC015176,TC015628"
"GO:BP","glycerophospholipid metabolic process","GO:0006650","1","0","96","595","11","8796","TC000759,TC001035,TC007508,TC009264,TC010108,TC013312,TC014085,TC014743,TC015071,TC015176,TC015628"
"GO:BP","phosphatidylcholine biosynthetic process","GO:0006656","1","0","4","595","1","8796","TC013312"
"GO:BP","CDP-choline pathway","GO:0006657","1","0","4","595","1","8796","TC013312"
"GO:BP","phosphatidylinositol biosynthetic process","GO:0006661","1","0","57","595","6","8796","TC000759,TC007508,TC010108,TC015071,TC015176,TC015628"
"GO:BP","protein targeting","GO:0006605","1","0","87","595","8","8796","TC003202,TC003366,TC004720,TC004861,TC007847,TC008130,TC009028,TC014905"
"GO:BP","protein acetylation","GO:0006473","1","0","9","595","2","8796","TC000030,TC004679"
"GO:BP","polyamine biosynthetic process","GO:0006596","1","0","4","595","1","8796","TC015179"
"GO:BP","amino-acid betaine metabolic process","GO:0006577","1","0","2","595","1","8796","TC014006"
"GO:BP","protein sulfation","GO:0006477","1","0","1","595","1","8796","TC012060"
"GO:BP","peptidyl-tyrosine sulfation","GO:0006478","1","0","1","595","1","8796","TC012060"
"GO:BP","protein methylation","GO:0006479","1","0","24","595","3","8796","TC001103,TC004581,TC013789"
"GO:BP","N-terminal protein amino acid methylation","GO:0006480","1","0","1","595","1","8796","TC013789"
"GO:BP","protein glycosylation","GO:0006486","1","0","97","595","10","8796","TC003528,TC004674,TC004758,TC004910,TC005702,TC010433,TC010678,TC013781,TC014213,TC015675"
"GO:BP","protein N-linked glycosylation","GO:0006487","1","0","35","595","2","8796","TC010433,TC010678"
"GO:BP","N-glycan processing","GO:0006491","1","0","10","595","2","8796","TC000537,TC004953"
"GO:BP","protein O-linked glycosylation","GO:0006493","1","0","39","595","3","8796","TC005702,TC013781,TC014213"
"GO:BP","protein lipidation","GO:0006497","1","0","55","595","7","8796","TC000759,TC004116,TC004861,TC007508,TC010108,TC015071,TC030549"
"GO:BP","GPI anchor metabolic process","GO:0006505","1","0","30","595","4","8796","TC000759,TC007508,TC010108,TC015071"
"GO:BP","GPI anchor biosynthetic process","GO:0006506","1","0","29","595","4","8796","TC000759,TC007508,TC010108,TC015071"
"GO:BP","proteolysis","GO:0006508","1","0","723","595","51","8796","TC000069,TC000223,TC000463,TC000502,TC000760,TC001072,TC001259,TC001697,TC001698,TC002463,TC002590,TC003401,TC003864,TC003940,TC004160,TC004675,TC004711,TC004770,TC005841,TC005995,TC006303,TC006314,TC006323,TC006704,TC007434,TC007847,TC007891,TC008294,TC009817,TC009844,TC010168,TC010657,TC010662,TC010838,TC010869,TC011508,TC012672,TC013292,TC013574,TC013709,TC013894,TC014203,TC014286,TC015184,TC015532,TC015533,TC015728,TC015816,TC030076,TC030625,TC030779"
"GO:BP","membrane protein ectodomain proteolysis","GO:0006509","1","0","6","595","1","8796","TC010657"
"GO:BP","ubiquitin-dependent protein catabolic process","GO:0006511","1","0","221","595","20","8796","TC000502,TC001072,TC001697,TC002590,TC003401,TC004675,TC006314,TC006323,TC006704,TC007434,TC007847,TC007891,TC008294,TC009817,TC010662,TC010838,TC014286,TC015728,TC015816,TC030779"
"GO:BP","protein monoubiquitination","GO:0006513","1","0","4","595","1","8796","TC014905"
"GO:BP","protein quality control for misfolded or incompletely synthesized proteins","GO:0006515","1","0","6","595","1","8796","TC006323"
"GO:BP","peptide metabolic process","GO:0006518","1","0","411","595","35","8796","TC001103,TC001259,TC002622,TC003247,TC003474,TC003774,TC004115,TC004131,TC004462,TC005665,TC007229,TC008372,TC008784,TC009260,TC009555,TC010772,TC010830,TC010866,TC010869,TC011106,TC011241,TC011313,TC011516,TC011517,TC011518,TC012375,TC012672,TC013782,TC014272,TC014515,TC015013,TC015512,TC015532,TC015533,TC015626"
"GO:BP","amino acid metabolic process","GO:0006520","1","0","157","595","9","8796","TC003417,TC007848,TC008372,TC010772,TC010779,TC011106,TC011516,TC013782,TC030725"
"GO:BP","glutamine metabolic process","GO:0006541","1","0","13","595","2","8796","TC007848,TC030725"
"GO:BP","leucine metabolic process","GO:0006551","1","0","3","595","1","8796","TC010779"
"GO:BP","leucine catabolic process","GO:0006552","1","0","3","595","1","8796","TC010779"
"GO:BP","cellular modified amino acid metabolic process","GO:0006575","1","0","65","595","3","8796","TC004115,TC011313,TC014006"
"GO:BP","biogenic amine metabolic process","GO:0006576","1","0","16","595","1","8796","TC015179"
"GO:BP","polyamine metabolic process","GO:0006595","1","0","4","595","1","8796","TC015179"
"GO:BP","pseudohyphal growth","GO:0007124","1","0","1","595","1","8796","TC015634"
"GO:CC","intracellular anatomical structure","GO:0005622","2.0855142855210395e-19","18.680786830943198","5584","612","479","9189","TC000030,TC000041,TC000069,TC000070,TC000085,TC000188,TC000223,TC000449,TC000463,TC000466,TC000476,TC000477,TC000481,TC000502,TC000505,TC000537,TC000590,TC000641,TC000678,TC000759,TC000790,TC000806,TC000992,TC001035,TC001072,TC001073,TC001087,TC001089,TC001103,TC001108,TC001109,TC001192,TC001193,TC001231,TC001259,TC001624,TC001634,TC001643,TC001697,TC001711,TC001713,TC001744,TC001750,TC001753,TC001755,TC001761,TC002403,TC002404,TC002463,TC002501,TC002505,TC002540,TC002588,TC002590,TC002599,TC002616,TC002622,TC002627,TC002672,TC002817,TC002825,TC002864,TC002912,TC002949,TC002963,TC002976,TC003070,TC003094,TC003116,TC003119,TC003202,TC003212,TC003222,TC003247,TC003366,TC003401,TC003433,TC003474,TC003528,TC003540,TC003555,TC003562,TC003573,TC003574,TC003587,TC003588,TC003594,TC003645,TC003731,TC003774,TC003826,TC003827,TC003864,TC003940,TC003964,TC004014,TC004017,TC004115,TC004116,TC004121,TC004122,TC004123,TC004131,TC004132,TC004134,TC004151,TC004152,TC004314,TC004380,TC004462,TC004497,TC004581,TC004583,TC004600,TC004615,TC004616,TC004619,TC004631,TC004639,TC004658,TC004663,TC004664,TC004672,TC004674,TC004675,TC004679,TC004680,TC004683,TC004690,TC004696,TC004697,TC004703,TC004720,TC004724,TC004742,TC004758,TC004777,TC004794,TC004798,TC004799,TC004800,TC004801,TC004855,TC004861,TC004873,TC004910,TC004939,TC005004,TC005186,TC005233,TC005358,TC005412,TC005415,TC005445,TC005516,TC005597,TC005628,TC005638,TC005644,TC005665,TC005702,TC005794,TC005801,TC005820,TC005841,TC005852,TC005981,TC005995,TC006052,TC006102,TC006116,TC006152,TC006168,TC006199,TC006301,TC006313,TC006314,TC006323,TC006471,TC006547,TC006604,TC006627,TC006673,TC006690,TC006704,TC007077,TC007079,TC007086,TC007113,TC007123,TC007124,TC007136,TC007148,TC007168,TC007173,TC007176,TC007229,TC007253,TC007383,TC007434,TC007480,TC007481,TC007508,TC007512,TC007560,TC007615,TC007618,TC007628,TC007629,TC007640,TC007643,TC007656,TC007847,TC007848,TC007849,TC007850,TC007870,TC007876,TC007891,TC007893,TC007906,TC008014,TC008111,TC008118,TC008122,TC008130,TC008131,TC008216,TC008298,TC008318,TC008329,TC008332,TC008350,TC008353,TC008372,TC008388,TC008402,TC008406,TC008415,TC008421,TC008422,TC008426,TC008618,TC008716,TC008784,TC008818,TC008860,TC008997,TC009028,TC009109,TC009171,TC009240,TC009250,TC009257,TC009258,TC009259,TC009260,TC009262,TC009264,TC009265,TC009266,TC009268,TC009279,TC009280,TC009435,TC009437,TC009441,TC009487,TC009536,TC009538,TC009539,TC009542,TC009543,TC009546,TC009550,TC009551,TC009555,TC009633,TC009679,TC009721,TC009739,TC009817,TC009818,TC009819,TC010011,TC010046,TC010108,TC010157,TC010168,TC010322,TC010331,TC010334,TC010405,TC010418,TC010420,TC010445,TC010446,TC010448,TC010518,TC010637,TC010678,TC010766,TC010772,TC010774,TC010778,TC010779,TC010780,TC010795,TC010804,TC010805,TC010807,TC010829,TC010830,TC010838,TC010855,TC010856,TC010869,TC010870,TC010871,TC010873,TC010876,TC010886,TC011040,TC011045,TC011106,TC011114,TC011145,TC011184,TC011200,TC011223,TC011241,TC011317,TC011347,TC011372,TC011517,TC011518,TC011523,TC011526,TC011527,TC011538,TC011541,TC011542,TC011637,TC011649,TC011978,TC012019,TC012023,TC012028,TC012060,TC012074,TC012131,TC012341,TC012371,TC012375,TC012378,TC012384,TC012388,TC012455,TC012831,TC013075,TC013214,TC013218,TC013230,TC013292,TC013301,TC013413,TC013432,TC013546,TC013550,TC013565,TC013571,TC013572,TC013574,TC013586,TC013589,TC013598,TC013604,TC013609,TC013629,TC013689,TC013742,TC013753,TC013754,TC013758,TC013782,TC013789,TC013790,TC013885,TC013931,TC014005,TC014006,TC014023,TC014024,TC014040,TC014041,TC014047,TC014085,TC014166,TC014173,TC014203,TC014209,TC014210,TC014213,TC014217,TC014226,TC014227,TC014236,TC014272,TC014286,TC014378,TC014398,TC014465,TC014505,TC014514,TC014515,TC014600,TC014743,TC014894,TC014895,TC014899,TC014905,TC014947,TC014951,TC014984,TC015013,TC015014,TC015016,TC015061,TC015071,TC015073,TC015081,TC015082,TC015096,TC015124,TC015176,TC015179,TC015300,TC015322,TC015347,TC015355,TC015365,TC015374,TC015512,TC015591,TC015613,TC015622,TC015626,TC015629,TC015633,TC015634,TC015651,TC015660,TC015675,TC015728,TC015755,TC015819,TC015826,TC015834,TC015907,TC015935,TC015941,TC015979,TC015985,TC015986,TC015996,TC016197,TC016231,TC016317,TC030464,TC030549,TC030596,TC030605,TC030614,TC030625,TC030725,TC030744,TC030748,TC030760,TC030783"
"GO:CC","cytoplasm","GO:0005737","6.544875892414392e-14","13.184098584369242","3520","612","330","9189","TC000030,TC000188,TC000223,TC000449,TC000463,TC000466,TC000476,TC000502,TC000505,TC000537,TC000590,TC000641,TC000678,TC000759,TC000806,TC000992,TC001035,TC001073,TC001087,TC001103,TC001108,TC001109,TC001192,TC001193,TC001259,TC001634,TC001643,TC001697,TC001711,TC001713,TC001744,TC001750,TC001761,TC002403,TC002463,TC002501,TC002590,TC002599,TC002616,TC002622,TC002627,TC002672,TC002817,TC002864,TC002949,TC003070,TC003116,TC003119,TC003202,TC003212,TC003222,TC003366,TC003401,TC003528,TC003540,TC003574,TC003587,TC003645,TC003774,TC003826,TC003864,TC003964,TC004014,TC004115,TC004116,TC004121,TC004122,TC004123,TC004131,TC004132,TC004151,TC004152,TC004380,TC004462,TC004581,TC004583,TC004615,TC004616,TC004619,TC004631,TC004639,TC004663,TC004664,TC004672,TC004674,TC004675,TC004679,TC004680,TC004683,TC004690,TC004696,TC004703,TC004720,TC004724,TC004758,TC004777,TC004798,TC004799,TC004801,TC004855,TC004861,TC004873,TC004910,TC004939,TC005004,TC005233,TC005358,TC005412,TC005597,TC005628,TC005644,TC005665,TC005702,TC005801,TC005820,TC005841,TC005852,TC005981,TC005995,TC006052,TC006102,TC006116,TC006152,TC006314,TC006323,TC006471,TC006547,TC006604,TC006627,TC006673,TC006690,TC006704,TC007079,TC007086,TC007113,TC007124,TC007136,TC007173,TC007176,TC007229,TC007253,TC007434,TC007481,TC007508,TC007512,TC007560,TC007618,TC007628,TC007629,TC007643,TC007847,TC007848,TC007849,TC007850,TC007876,TC007906,TC008111,TC008118,TC008122,TC008130,TC008216,TC008318,TC008350,TC008372,TC008402,TC008406,TC008415,TC008421,TC008422,TC008426,TC008618,TC008716,TC008784,TC008818,TC008997,TC009028,TC009109,TC009240,TC009257,TC009258,TC009259,TC009260,TC009262,TC009264,TC009279,TC009435,TC009437,TC009441,TC009487,TC009551,TC009555,TC009633,TC009679,TC009721,TC009817,TC009818,TC009819,TC010011,TC010046,TC010108,TC010157,TC010168,TC010331,TC010418,TC010420,TC010445,TC010446,TC010448,TC010678,TC010766,TC010772,TC010774,TC010779,TC010795,TC010829,TC010838,TC010869,TC010871,TC010876,TC010886,TC011106,TC011145,TC011184,TC011223,TC011241,TC011317,TC011347,TC011517,TC011523,TC011526,TC011527,TC011538,TC011541,TC011637,TC011649,TC012060,TC012074,TC012131,TC012341,TC012375,TC012388,TC012831,TC013075,TC013214,TC013218,TC013230,TC013292,TC013413,TC013550,TC013565,TC013571,TC013572,TC013574,TC013589,TC013598,TC013604,TC013609,TC013742,TC013753,TC013754,TC013758,TC013782,TC013789,TC013790,TC013931,TC014005,TC014006,TC014023,TC014024,TC014040,TC014041,TC014047,TC014085,TC014166,TC014173,TC014203,TC014209,TC014210,TC014213,TC014227,TC014272,TC014378,TC014465,TC014505,TC014514,TC014515,TC014600,TC014743,TC014895,TC014905,TC014951,TC014984,TC015013,TC015014,TC015061,TC015071,TC015081,TC015096,TC015176,TC015179,TC015322,TC015365,TC015374,TC015512,TC015591,TC015613,TC015622,TC015633,TC015651,TC015660,TC015675,TC015728,TC015834,TC015907,TC015935,TC015941,TC015979,TC015985,TC015986,TC015996,TC016197,TC016317,TC030464,TC030549,TC030605,TC030614,TC030625,TC030725,TC030760,TC030783"
"GO:CC","organelle","GO:0043226","7.084964292733257e-8","7.149662334196759","4617","612","381","9189","TC000041,TC000069,TC000070,TC000085,TC000223,TC000449,TC000463,TC000466,TC000477,TC000481,TC000502,TC000505,TC000537,TC000641,TC000678,TC000759,TC000790,TC000806,TC000992,TC001035,TC001072,TC001089,TC001103,TC001108,TC001109,TC001192,TC001193,TC001231,TC001624,TC001643,TC001713,TC001744,TC001750,TC001753,TC001755,TC001761,TC002403,TC002404,TC002463,TC002501,TC002540,TC002588,TC002590,TC002599,TC002616,TC002622,TC002627,TC002672,TC002817,TC002825,TC002864,TC002912,TC002949,TC002963,TC002976,TC003094,TC003116,TC003202,TC003212,TC003247,TC003366,TC003401,TC003433,TC003474,TC003528,TC003555,TC003562,TC003573,TC003574,TC003587,TC003588,TC003594,TC003731,TC003774,TC003826,TC003827,TC003864,TC003940,TC004014,TC004017,TC004116,TC004121,TC004131,TC004134,TC004151,TC004152,TC004314,TC004462,TC004497,TC004581,TC004600,TC004631,TC004637,TC004639,TC004658,TC004663,TC004664,TC004674,TC004675,TC004680,TC004690,TC004697,TC004703,TC004724,TC004742,TC004758,TC004777,TC004794,TC004798,TC004800,TC004855,TC004861,TC004873,TC004910,TC004939,TC005186,TC005233,TC005358,TC005412,TC005415,TC005445,TC005516,TC005628,TC005638,TC005644,TC005702,TC005794,TC005801,TC005820,TC005841,TC005852,TC005981,TC006052,TC006102,TC006116,TC006152,TC006168,TC006199,TC006301,TC006313,TC006314,TC006323,TC006471,TC006547,TC006604,TC006627,TC006673,TC006690,TC007077,TC007079,TC007113,TC007123,TC007124,TC007136,TC007147,TC007168,TC007173,TC007229,TC007253,TC007383,TC007480,TC007508,TC007615,TC007628,TC007629,TC007640,TC007643,TC007656,TC007847,TC007849,TC007850,TC007870,TC007891,TC007893,TC007906,TC008014,TC008111,TC008118,TC008122,TC008130,TC008131,TC008298,TC008318,TC008329,TC008332,TC008350,TC008353,TC008388,TC008406,TC008422,TC008426,TC008618,TC008716,TC008818,TC008860,TC008997,TC009109,TC009171,TC009250,TC009258,TC009260,TC009262,TC009264,TC009265,TC009266,TC009268,TC009279,TC009280,TC009435,TC009437,TC009441,TC009536,TC009538,TC009539,TC009542,TC009543,TC009546,TC009550,TC009555,TC009633,TC009679,TC009721,TC009739,TC009817,TC009818,TC010011,TC010108,TC010157,TC010168,TC010322,TC010331,TC010334,TC010405,TC010420,TC010446,TC010518,TC010637,TC010678,TC010774,TC010778,TC010780,TC010795,TC010805,TC010807,TC010829,TC010830,TC010855,TC010856,TC010869,TC010870,TC010871,TC010873,TC010886,TC011040,TC011045,TC011114,TC011145,TC011200,TC011223,TC011241,TC011347,TC011372,TC011517,TC011518,TC011523,TC011526,TC011527,TC011538,TC011542,TC011637,TC011978,TC012019,TC012023,TC012028,TC012060,TC012131,TC012371,TC012375,TC012378,TC012384,TC012388,TC012455,TC012831,TC013075,TC013214,TC013218,TC013292,TC013301,TC013413,TC013432,TC013546,TC013565,TC013586,TC013598,TC013604,TC013609,TC013629,TC013689,TC013742,TC013753,TC013754,TC013758,TC013782,TC013790,TC013885,TC013931,TC014005,TC014006,TC014023,TC014024,TC014040,TC014041,TC014047,TC014085,TC014166,TC014173,TC014209,TC014213,TC014217,TC014226,TC014227,TC014236,TC014272,TC014378,TC014398,TC014465,TC014505,TC014515,TC014600,TC014642,TC014743,TC014894,TC014895,TC014899,TC014905,TC014947,TC014984,TC015013,TC015014,TC015016,TC015071,TC015073,TC015082,TC015124,TC015176,TC015300,TC015322,TC015347,TC015355,TC015365,TC015512,TC015613,TC015622,TC015626,TC015629,TC015633,TC015634,TC015660,TC015675,TC015728,TC015755,TC015819,TC015826,TC015834,TC015907,TC015935,TC015941,TC015986,TC015996,TC016197,TC016231,TC016317,TC030464,TC030549,TC030596,TC030605,TC030614,TC030625,TC030652,TC030744,TC030748"
